Lp;R;G;B;War;Dec
56;134.17;134.17;134.17;25.24109999999999;1
57;103.74;103.74;103.74;18.87240000000002;0
58;75.31;75.31;75.31;7.993899999999985;0
59;92.8;92.8;92.8;140.3599999999999;1
60;4.0;4.0;4.0;0.0;0
61;115.84;115.84;115.84;3.294399999999999;0
62;87.69;87.69;87.69;11.573900000000013;0
63;77.71;77.71;77.71;15.045899999999993;1
64;87.27;87.27;87.27;28.917099999999966;0
65;110.46;110.46;110.46;13.868400000000008;0
66;89.43;89.43;89.43;21.04510000000003;0
67;115.25;115.25;115.25;11.3875;0
68;107.64;107.64;107.64;8.870400000000009;0
69;112.89;112.89;112.89;10.857900000000004;0
70;94.84;94.84;94.84;9.594400000000006;0
71;99.06;99.06;99.06;9.476400000000007;0
72;128.39;128.39;128.39;43.33789999999997;0
73;121.61;121.61;121.61;8.457900000000008;0
74;4.0;4.0;4.0;0.0;0
75;52.43;52.43;52.43;6.245099999999999;1
76;85.13;85.13;85.13;8.853099999999992;0
77;112.93;112.93;112.93;23.96509999999999;0
78;20.57;20.57;20.57;474.7050999999998;0
79;79.0;79.0;79.0;45.56;1
80;106.5;106.5;106.5;48.57;1
81;102.56;102.56;102.56;4.366400000000005;0
82;110.94;110.94;110.94;6.496400000000005;0
83;106.62;106.62;106.62;9.635600000000016;0
84;4.0;4.0;4.0;0.0;0
85;86.52;86.52;86.52;5.969600000000016;0
86;54.35;54.35;54.35;5.7475;0
87;74.73;74.73;74.73;49.037099999999974;1
88;100.52;100.52;100.52;5.429600000000002;0
89;83.31;83.31;83.31;7.413899999999985;0
90;84.78;84.78;84.78;7.351599999999994;0
91;75.09;75.09;75.09;11.82189999999999;0
92;233.64;233.64;233.64;1.9304000000000008;0
93;4.0;4.0;4.0;0.0;0
94;85.47;85.47;85.47;4.309099999999983;0
95;114.07;114.07;114.07;12.505099999999993;0
96;77.08;77.08;77.08;162.49359999999996;0
97;4.0;4.0;4.0;0.0;0
98;140.0;140.0;140.0;19.96;0
99;83.32;83.32;83.32;1.617599999999996;0
100;108.26;108.26;108.26;28.512399999999992;0
101;78.1;78.1;78.1;6.570000000000003;0
102;99.42;99.42;99.42;36.3036;1
103;72.4;72.4;72.4;5.7600000000000025;0
104;107.21;107.21;107.21;49.26589999999998;1
105;67.37;67.37;67.37;133.37310000000005;1
106;63.15;63.15;63.15;75.8875;1
107;93.82;93.82;93.82;63.047599999999996;1
108;99.91;99.91;99.91;6.321900000000007;0
109;142.13;142.13;142.13;8.213099999999988;0
110;123.61;123.61;123.61;26.95789999999996;0
111;137.34;137.34;137.34;4.5444000000000075;0
112;3.8;3.8;3.8;0.1600000000000004;0
113;101.17;101.17;101.17;33.30110000000002;1
114;4.0;4.0;4.0;0.0;0
115;70.76;70.76;70.76;17.482400000000013;0
116;88.85;88.85;88.85;6.467499999999992;0
117;149.68;149.68;149.68;17.357599999999998;0
118;63.19;63.19;63.19;58.913899999999984;1
119;130.94;130.94;130.94;12.696399999999992;0
120;93.68;93.68;93.68;6.637599999999995;1
121;75.5;75.5;75.5;89.47;1
122;101.94;101.94;101.94;2.5764000000000045;0
123;101.81;101.81;101.81;93.77390000000001;1
124;46.38;46.38;46.38;0.4156000000000006;0
125;85.11;85.11;85.11;11.217899999999988;0
126;143.18;143.18;143.18;7.387600000000038;0
127;90.49;90.49;90.49;5.2298999999999936;0
128;4.75;4.75;4.75;1.6875;0
129;130.96;130.96;130.96;19.138399999999987;0
130;105.32;105.32;105.32;209.31760000000003;1
131;93.78;93.78;93.78;1.8515999999999955;0
132;108.45;108.45;108.45;4.027500000000002;0
133;97.11;97.11;97.11;11.837899999999994;0
134;70.82;70.82;70.82;327.88759999999996;1
135;86.96;86.96;86.96;16.598399999999977;1
136;104.66;104.66;104.66;9.104400000000009;1
137;90.45;90.45;90.45;3.2475;0
138;78.79;78.79;78.79;3.685900000000005;0
139;113.07;113.07;113.07;8.86510000000002;0
140;137.17;137.17;137.17;9.881099999999984;0
141;4.0;4.0;4.0;0.0;0
142;105.74;105.74;105.74;13.75240000000001;0
143;91.82;91.82;91.82;3.3075999999999937;0
144;132.08;132.08;132.08;17.9136;1
145;128.52;128.52;128.52;15.689599999999984;0
146;3.39;3.39;3.39;1.0179000000000031;0
147;93.94;93.94;93.94;41.73639999999996;0
148;113.74;113.74;113.74;21.632400000000015;0
149;4.0;4.0;4.0;0.0;0
150;115.54;115.54;115.54;5.268400000000008;0
151;110.68;110.68;110.68;14.637600000000004;0
152;121.85;121.85;121.85;25.2275;0
153;107.64;107.64;107.64;1.3103999999999993;0
154;139.6;139.6;139.6;11.559999999999988;0
155;104.4;104.4;104.4;48.359999999999985;0
156;4.0;4.0;4.0;0.0;0
157;105.82;105.82;105.82;10.307600000000015;0
158;134.38;134.38;134.38;14.79559999999997;0
159;113.77;113.77;113.77;14.67710000000001;0
160;3.45;3.45;3.45;1.1475000000000004;0
161;160.15;160.15;160.15;1.127500000000001;0
162;116.36;116.36;116.36;14.010400000000015;0
163;3.0;3.0;3.0;0.0;0
164;109.63;109.63;109.63;7.873100000000001;0
165;89.63;89.63;89.63;20.95309999999997;0
166;63.89;63.89;63.89;1.6779;1
167;138.41;138.41;138.41;15.161900000000012;0
168;89.67;89.67;89.67;8.041099999999995;0
169;71.63;71.63;71.63;1.9330999999999956;0
170;4.0;4.0;4.0;0.0;0
171;88.1;88.1;88.1;5.349999999999994;0
172;81.45;81.45;81.45;3.207499999999998;0
173;81.95;81.95;81.95;15.627500000000012;0
174;74.9;74.9;74.9;18.11000000000002;0
175;86.54;86.54;86.54;10.528399999999992;0
176;119.46;119.46;119.46;152.26839999999996;0
177;115.71;115.71;115.71;61.845900000000015;0
178;101.51;101.51;101.51;21.349899999999998;1
179;134.29;134.29;134.29;3.5058999999999982;0
180;75.56;75.56;75.56;40.206399999999995;1
181;105.0;105.0;105.0;19.52;0
182;4.02;4.02;4.02;0.039599999999999975;0
183;81.18;81.18;81.18;68.38759999999989;1
184;80.05;80.05;80.05;21.747500000000016;0
185;114.54;114.54;114.54;7.9283999999999955;0
186;113.54;113.54;113.54;298.1083999999999;0
187;57.62;57.62;57.62;18.255599999999966;1
188;90.16;90.16;90.16;11.314400000000001;0
189;109.9;109.9;109.9;13.010000000000018;0
190;101.28;101.28;101.28;29.601599999999994;0
191;144.36;144.36;144.36;18.19039999999998;0
192;3.0;3.0;3.0;0.0;0
193;116.78;116.78;116.78;8.231599999999988;0
194;104.86;104.86;104.86;19.040399999999984;0
195;4.0;4.0;4.0;0.0;0
196;80.84;80.84;80.84;4.594399999999999;1
197;102.14;102.14;102.14;4.500400000000003;0
198;70.68;70.68;70.68;12.337599999999998;0
199;103.44;103.44;103.44;39.60639999999997;1
200;117.14;117.14;117.14;4.360399999999999;0
201;55.89;55.89;55.89;8.03789999999998;1
202;73.73;73.73;73.73;14.057099999999991;1
203;86.94;86.94;86.94;107.63640000000007;1
204;62.2;62.2;62.2;48.579999999999984;1
205;111.04;111.04;111.04;7.178400000000012;0
206;4.56;4.56;4.56;0.8063999999999997;0
207;91.88;91.88;91.88;7.545600000000012;0
208;81.67;81.67;81.67;10.201099999999984;0
209;3.0;3.0;3.0;0.0;0
210;4.0;4.0;4.0;0.0;0
211;103.26;103.26;103.26;3.092399999999999;0
212;63.27;63.27;63.27;48.997099999999904;1
213;118.53;118.53;118.53;13.209100000000001;0
214;4.0;4.0;4.0;0.0;0
215;112.53;112.53;112.53;7.969099999999987;0
216;140.72;140.72;140.72;521.0815999999999;0
217;78.11;78.11;78.11;19.097899999999996;1
218;89.61;89.61;89.61;52.81790000000006;1
219;148.32;148.32;148.32;26.257600000000004;0
220;78.66;78.66;78.66;4.784400000000013;0
221;105.42;105.42;105.42;5.5036;0
222;73.49;73.49;73.49;23.40990000000001;1
223;64.34;64.34;64.34;101.0044;1
224;4.75;4.75;4.75;1.6875;0
225;132.98;132.98;132.98;24.09959999999998;0
226;71.67;71.67;71.67;38.921099999999974;1
227;4.0;4.0;4.0;0.0;0
228;75.09;75.09;75.09;22.221900000000005;1
229;134.75;134.75;134.75;11.0075;0
230;4.0;4.0;4.0;0.0;0
231;147.91;147.91;147.91;14.421899999999953;0
232;58.5;58.5;58.5;13.41;1
233;135.38;135.38;135.38;27.81559999999997;0
234;80.7;80.7;80.7;124.29;1
235;84.45;84.45;84.45;67.0275;1
236;78.2;78.2;78.2;3.0399999999999934;0
237;128.23;128.23;128.23;2.8371000000000013;0
238;4.0;4.0;4.0;0.0;0
239;78.59;78.59;78.59;12.1219;1
240;54.87;54.87;54.87;2.933100000000004;0
241;92.7;92.7;92.7;59.16999999999988;1
242;113.51;113.51;113.51;8.38990000000003;0
243;86.41;86.41;86.41;34.241900000000015;0
244;97.52;97.52;97.52;8.489600000000006;0
245;118.61;118.61;118.61;8.01789999999998;0
246;99.23;99.23;99.23;69.89709999999998;1
247;57.16;57.16;57.16;1.1143999999999987;0
248;83.53;83.53;83.53;166.26910000000012;1
249;128.34;128.34;128.34;29.744399999999974;0
250;63.35;63.35;63.35;3.5674999999999963;1
251;4.0;4.0;4.0;0.0;0
252;124.88;124.88;124.88;25.505599999999987;0
253;102.07;102.07;102.07;10.205100000000012;0
254;117.33;117.33;117.33;15.261099999999994;0
255;91.16;91.16;91.16;2.3143999999999987;0
256;55.79;55.79;55.79;16.625900000000033;1
257;109.89;109.89;109.89;30.757899999999992;0
258;157.59;157.59;157.59;4.041900000000002;0
259;82.14;82.14;82.14;4.800400000000011;0
260;132.4;132.4;132.4;44.299999999999955;1
261;106.74;106.74;106.74;8.852400000000008;0
262;98.97;98.97;98.97;30.389099999999992;0
263;114.72;114.72;114.72;22.121600000000004;0
264;133.66;133.66;133.66;85.12440000000005;0
265;132.33;132.33;132.33;5.8011000000000035;0
266;66.06;66.06;66.06;6.456400000000005;1
267;3.0;3.0;3.0;0.0;0
268;111.44;111.44;111.44;3.7064000000000017;0
269;98.05;98.05;98.05;10.447500000000005;0
270;118.98;118.98;118.98;12.539600000000005;0
271;108.98;108.98;108.98;2.979600000000004;0
272;78.43;78.43;78.43;10.485099999999983;0
273;4.6;4.6;4.6;1.44;0
274;121.21;121.21;121.21;13.565900000000015;0
275;108.42;108.42;108.42;13.443599999999988;0
276;106.78;106.78;106.78;244.29160000000005;1
277;4.0;4.0;4.0;0.0;0
278;89.53;89.53;89.53;17.76909999999999;0
279;99.6;99.6;99.6;0.8000000000000008;0
280;106.74;106.74;106.74;7.952399999999995;0
281;102.89;102.89;102.89;4.737899999999991;0
282;67.12;67.12;67.12;17.80560000000002;0
283;100.72;100.72;100.72;6.781600000000001;0
284;151.49;151.49;151.49;13.849899999999977;0
285;108.44;108.44;108.44;5.646400000000001;0
286;173.26;173.26;173.26;76.4924;0
287;68.57;68.57;68.57;26.625100000000014;1
288;83.3;83.3;83.3;38.24999999999995;1
289;4.0;4.0;4.0;0.0;0
290;104.05;104.05;104.05;74.70749999999995;1
291;81.59;81.59;81.59;27.501899999999974;1
292;96.71;96.71;96.71;2.2059000000000024;0
293;117.05;117.05;117.05;32.46750000000002;0
294;116.13;116.13;116.13;7.193099999999993;0
295;121.7;121.7;121.7;13.409999999999966;0
296;90.95;90.95;90.95;3.8874999999999984;0
297;4.0;4.0;4.0;0.0;0
298;99.85;99.85;99.85;2.207500000000005;0
299;77.08;77.08;77.08;3.0736000000000026;0
300;54.44;54.44;54.44;3.506400000000004;0
301;130.02;130.02;130.02;11.6196;0
302;94.81;94.81;94.81;6.153899999999997;0
303;94.64;94.64;94.64;28.070400000000014;1
304;86.48;86.48;86.48;5.889600000000001;0
305;30.99;30.99;30.99;149.1099;1
306;124.83;124.83;124.83;16.3611;0
307;131.23;131.23;131.23;6.037100000000011;0
308;78.74;78.74;78.74;103.3724;1
309;122.55;122.55;122.55;89.84749999999997;1
310;139.77;139.77;139.77;7.017100000000004;0
311;92.39;92.39;92.39;4.477900000000002;0
312;99.36;99.36;99.36;132.6704000000001;1
313;64.84;64.84;64.84;22.81440000000001;1
314;132.01;132.01;132.01;20.169899999999977;0
315;75.74;75.74;75.74;45.892400000000066;1
316;132.0;132.0;132.0;12.02;0
317;4.0;4.0;4.0;0.0;0
318;104.54;104.54;104.54;14.648399999999995;0
319;132.63;132.63;132.63;14.63309999999998;0
320;141.75;141.75;141.75;10.2675;0
321;84.59;84.59;84.59;2.9018999999999937;0
322;76.92;76.92;76.92;19.51360000000002;1
323;74.21;74.21;74.21;63.12589999999999;1
324;70.88;70.88;70.88;3.9056000000000086;0
325;57.15;57.15;57.15;101.38750000000005;1
326;139.37;139.37;139.37;13.393099999999981;0
327;84.02;84.02;84.02;60.01959999999988;1
328;3.0;3.0;3.0;0.0;0
329;100.86;100.86;100.86;7.040400000000003;0
330;73.09;73.09;73.09;2.9619000000000084;0
331;100.36;100.36;100.36;5.270399999999997;0
332;110.63;110.63;110.63;46.67310000000003;1
333;59.01;59.01;59.01;22.669899999999974;1
334;99.54;99.54;99.54;39.668400000000005;1
335;58.11;58.11;58.11;68.2179;1
336;59.24;59.24;59.24;19.58239999999995;1
337;119.66;119.66;119.66;114.60439999999996;1
338;94.44;94.44;94.44;6.946399999999994;0
339;78.16;78.16;78.16;162.29439999999997;1
340;147.09;147.09;147.09;5.061900000000011;0
341;77.98;77.98;77.98;46.31960000000003;1
342;80.31;80.31;80.31;0.9539000000000025;0
343;122.4;122.4;122.4;54.19999999999996;1
344;135.74;135.74;135.74;7.512399999999985;0
345;112.43;112.43;112.43;15.345100000000015;0
346;71.26;71.26;71.26;62.412399999999934;1
347;81.19;81.19;81.19;204.7738999999997;1
348;146.53;146.53;146.53;16.6891;0
349;66.69;66.69;66.69;88.73389999999989;1
350;82.04;82.04;82.04;2.038399999999999;0
351;127.91;127.91;127.91;37.46190000000004;1
352;16.36;16.36;16.36;362.0704000000002;0
353;62.56;62.56;62.56;22.806399999999993;1
354;136.16;136.16;136.16;11.59440000000001;0
355;87.36;87.36;87.36;43.910399999999974;1
356;88.58;88.58;88.58;23.963600000000035;1
357;141.12;141.12;141.12;311.3455999999999;0
358;105.06;105.06;105.06;4.076400000000005;0
359;113.32;113.32;113.32;256.83759999999995;1
360;127.29;127.29;127.29;22.60590000000001;0
361;58.28;58.28;58.28;26.161599999999986;1
362;3.0;3.0;3.0;0.0;0
363;42.1;42.1;42.1;486.7699999999998;0
364;4.0;4.0;4.0;0.0;0
365;4.0;4.0;4.0;0.0;0
366;123.33;123.33;123.33;23.521100000000025;0
367;108.38;108.38;108.38;7.17560000000001;1
368;95.63;95.63;95.63;159.95310000000006;0
369;119.84;119.84;119.84;13.274400000000037;0
370;105.7;105.7;105.7;5.290000000000002;0
371;87.78;87.78;87.78;22.911599999999968;1
372;60.25;60.25;60.25;12.5075;1
373;123.23;123.23;123.23;7.397099999999997;0
374;30.48;30.48;30.48;361.8295999999998;0
375;66.41;66.41;66.41;6.101899999999994;1
376;124.8;124.8;124.8;46.87999999999999;0
377;114.43;114.43;114.43;14.14509999999999;0
378;85.04;85.04;85.04;9.718400000000019;0
379;4.0;4.0;4.0;0.0;0
380;107.77;107.77;107.77;9.417100000000016;0
381;4.0;4.0;4.0;0.0;0
382;97.97;97.97;97.97;129.46909999999997;0
383;110.91;110.91;110.91;28.1819;0
384;63.14;63.14;63.14;7.140399999999997;1
385;69.0;69.0;69.0;4.84;0
386;83.61;83.61;83.61;3.2978999999999945;0
387;59.19;59.19;59.19;23.913900000000012;1
388;143.36;143.36;143.36;20.67039999999998;0
389;67.2;67.2;67.2;45.58;1
390;99.87;99.87;99.87;6.493099999999997;0
391;70.05;70.05;70.05;51.987499999999976;1
392;85.21;85.21;85.21;9.165899999999992;0
393;107.59;107.59;107.59;445.00190000000003;1
394;110.41;110.41;110.41;5.581899999999995;0
395;4.0;4.0;4.0;0.0;0
396;79.34;79.34;79.34;71.44439999999999;1
397;83.94;83.94;83.94;47.356399999999944;1
398;113.46;113.46;113.46;13.248399999999995;0
399;141.75;141.75;141.75;4.5675;0
400;3.0;3.0;3.0;0.0;0
401;116.96;116.96;116.96;7.1183999999999985;0
402;90.5;90.5;90.5;61.05;1
403;57.08;57.08;57.08;77.47359999999989;1
404;125.95;125.95;125.95;30.247500000000038;1
405;83.63;83.63;83.63;2.2130999999999963;0
406;120.05;120.05;120.05;12.8075;0
407;142.37;142.37;142.37;9.693099999999975;0
408;155.06;155.06;155.06;4.616400000000005;0
409;100.56;100.56;100.56;13.866399999999983;1
410;118.1;118.1;118.1;5.389999999999999;0
411;145.03;145.03;145.03;20.509099999999986;0
412;90.83;90.83;90.83;9.901100000000014;0
413;84.14;84.14;84.14;81.5604;1
414;117.21;117.21;117.21;43.825900000000004;0
415;81.51;81.51;81.51;14.549899999999997;0
416;3.0;3.0;3.0;0.0;0
417;81.54;81.54;81.54;10.46840000000001;0
418;146.71;146.71;146.71;37.34590000000002;0
419;3.0;3.0;3.0;0.0;0
420;149.31;149.31;149.31;9.373899999999988;0
421;89.74;89.74;89.74;40.552400000000006;1
422;104.74;104.74;104.74;99.4924;1
423;132.83;132.83;132.83;18.36110000000001;0
424;94.55;94.55;94.55;7.567500000000008;0
425;109.29;109.29;109.29;46.62590000000002;1
426;138.47;138.47;138.47;12.829099999999999;0
427;131.15;131.15;131.15;30.9875;0
428;74.3;74.3;74.3;22.430000000000007;1
429;57.76;57.76;57.76;68.16239999999985;1
430;4.0;4.0;4.0;0.0;0
431;62.06;62.06;62.06;5.896400000000005;1
432;85.56;85.56;85.56;42.026399999999995;1
433;79.74;79.74;79.74;2.3323999999999976;0
434;124.62;124.62;124.62;23.735599999999987;0
435;124.11;124.11;124.11;11.677899999999976;0
436;68.76;68.76;68.76;31.942400000000003;1
437;39.93;39.93;39.93;6.485100000000008;0
438;207.48;207.48;207.48;78.36960000000002;1
439;4.3;4.3;4.3;0.810000000000003;0
440;78.8;78.8;78.8;5.439999999999998;0
441;4.0;4.0;4.0;0.0;0
442;125.54;125.54;125.54;31.968399999999995;0
443;4.0;4.0;4.0;0.0;0
444;115.88;115.88;115.88;10.845600000000013;0
445;138.94;138.94;138.94;7.836400000000005;0
446;100.93;100.93;100.93;7.305100000000008;0
447;69.22;69.22;69.22;104.8116;1
448;146.6;146.6;146.6;10.199999999999992;0
449;135.97;135.97;135.97;18.4491;0
450;4.7;4.7;4.7;0.9099999999999993;0
451;3.36;3.36;3.36;0.9503999999999974;0
452;167.57;167.57;167.57;9.665099999999985;0
453;4.0;4.0;4.0;0.0;0
454;73.32;73.32;73.32;11.017599999999996;0
455;143.11;143.11;143.11;6.317900000000007;0
456;137.03;137.03;137.03;1.7691000000000012;0
457;109.57;109.57;109.57;22.965100000000007;0
458;107.02;107.02;107.02;44.659600000000026;1
459;76.1;76.1;76.1;102.49000000000004;1
460;57.68;57.68;57.68;7.517599999999993;1
461;4.0;4.0;4.0;0.0;0
462;43.89;43.89;43.89;4.4579;1
463;90.58;90.58;90.58;9.883600000000017;0
464;121.45;121.45;121.45;25.887500000000014;0
465;4.0;4.0;4.0;0.0;0
466;136.27;136.27;136.27;1.8570999999999989;0
467;80.76;80.76;80.76;1.8624000000000065;0
468;105.73;105.73;105.73;26.697099999999985;0
469;93.74;93.74;93.74;11.91240000000002;0
470;51.48;51.48;51.48;21.009600000000017;1
471;97.86;97.86;97.86;1.3003999999999973;0
472;149.67;149.67;149.67;11.361100000000011;0
473;132.32;132.32;132.32;11.137599999999996;0
474;65.93;65.93;65.93;55.76509999999998;1
475;81.51;81.51;81.51;13.709899999999994;0
476;95.08;95.08;95.08;95.61359999999993;1
477;138.28;138.28;138.28;5.361599999999992;0
478;87.81;87.81;87.81;52.713900000000045;1
479;101.96;101.96;101.96;14.578400000000014;0
480;118.91;118.91;118.91;48.041900000000005;0
481;65.22;65.22;65.22;13.371599999999976;1
482;114.48;114.48;114.48;6.089600000000014;0
483;126.75;126.75;126.75;14.7475;0
484;92.05;92.05;92.05;30.52750000000001;1
485;113.68;113.68;113.68;66.63760000000005;0
486;124.75;124.75;124.75;4.0475;0
487;97.13;97.13;97.13;76.81309999999988;1
488;148.46;148.46;148.46;3.2484000000000015;0
489;89.04;89.04;89.04;2.998399999999997;0
490;77.65;77.65;77.65;103.80750000000015;1
491;120.86;120.86;120.86;13.260399999999999;0
492;103.22;103.22;103.22;5.951600000000006;0
493;131.82;131.82;131.82;10.107600000000032;0
494;120.67;120.67;120.67;672.3211000000002;1
495;104.22;104.22;104.22;1.6115999999999997;0
496;75.9;75.9;75.9;33.71000000000004;1
497;94.76;94.76;94.76;6.1624000000000025;0
498;77.42;77.42;77.42;15.163599999999997;1
499;4.0;4.0;4.0;0.0;0
