Lp;R;G;B;War;Dec
136;76.01;76.01;76.01;4.609899999999995;0
137;111.63;111.63;111.63;112.87310000000012;1
138;103.15;103.15;103.15;14.527500000000012;0
139;167.25;167.25;167.25;139.0075;1
140;116.53;116.53;116.53;25.969100000000026;1
141;129.55;129.55;129.55;5.667499999999998;0
142;91.59;91.59;91.59;45.0019;1
143;78.13;78.13;78.13;14.133099999999995;1
144;4.0;4.0;4.0;0.0;0
145;106.51;106.51;106.51;4.329900000000001;0
146;89.84;89.84;89.84;74.39439999999995;0
147;93.22;93.22;93.22;6.651600000000001;0
148;71.41;71.41;71.41;57.98190000000008;1
149;85.14;85.14;85.14;4.600400000000007;0
150;104.52;104.52;104.52;233.2895999999998;1
151;64.81;64.81;64.81;8.333900000000003;0
152;64.03;64.03;64.03;2.869100000000001;1
153;135.5;135.5;135.5;1.83;0
154;71.52;71.52;71.52;2.4695999999999994;0
155;148.14;148.14;148.14;13.280400000000002;0
156;92.47;92.47;92.47;7.089099999999987;0
157;102.4;102.4;102.4;6.620000000000006;0
158;106.52;106.52;106.52;56.50959999999992;0
159;85.15;85.15;85.15;4.147500000000002;0
160;69.32;69.32;69.32;4.817599999999994;0
161;126.15;126.15;126.15;4.747499999999994;0
162;147.27;147.27;147.27;5.43710000000001;0
163;85.37;85.37;85.37;44.59310000000003;1
164;84.49;84.49;84.49;73.86989999999997;1
165;3.0;3.0;3.0;0.0;0
166;203.06;203.06;203.06;51.55639999999991;1
167;112.04;112.04;112.04;4.538400000000007;1
168;86.84;86.84;86.84;22.194400000000012;1
169;84.45;84.45;84.45;6.787500000000012;0
170;84.02;84.02;84.02;155.43960000000013;1
171;3.0;3.0;3.0;0.0;0
172;103.48;103.48;103.48;19.34960000000002;0
173;103.42;103.42;103.42;2.643600000000006;0
174;142.79;142.79;142.79;5.045900000000009;0
175;118.7;118.7;118.7;18.249999999999986;1
176;110.83;110.83;110.83;13.661100000000037;0
177;123.85;123.85;123.85;18.027500000000025;0
178;91.17;91.17;91.17;173.96110000000002;1
179;77.28;77.28;77.28;6.121599999999993;0
180;3.0;3.0;3.0;0.0;0
181;91.2;91.2;91.2;23.06000000000001;0
182;102.11;102.11;102.11;290.63790000000006;1
183;118.93;118.93;118.93;9.825100000000017;0
184;87.34;87.34;87.34;8.744400000000011;1
185;101.31;101.31;101.31;8.27389999999999;1
186;3.0;3.0;3.0;0.0;0
187;113.82;113.82;113.82;32.12759999999997;1
188;97.86;97.86;97.86;21.88039999999999;1
189;101.91;101.91;101.91;1.4018999999999988;0
190;97.95;97.95;97.95;4.667499999999999;0
191;62.16;62.16;62.16;8.894400000000003;1
192;57.46;57.46;57.46;15.36840000000005;1
193;82.65;82.65;82.65;18.447500000000023;1
194;56.72;56.72;56.72;76.66160000000004;1
195;104.34;104.34;104.34;199.44440000000006;1
196;96.55;96.55;96.55;3.0875000000000035;0
197;64.07;64.07;64.07;15.30509999999999;1
198;4.0;4.0;4.0;0.0;0
199;98.73;98.73;98.73;40.79710000000001;1
200;97.27;97.27;97.27;11.0771;0
201;124.95;124.95;124.95;6.647500000000004;0
202;3.24;3.24;3.24;0.6623999999999998;0
203;3.0;3.0;3.0;0.0;0
204;4.0;4.0;4.0;0.0;0
205;110.05;110.05;110.05;7.1475;0
206;100.75;100.75;100.75;72.6875;1
207;90.65;90.65;90.65;33.48749999999999;1
208;89.92;89.92;89.92;25.953600000000073;1
209;4.0;4.0;4.0;0.0;0
210;89.85;89.85;89.85;4.007499999999991;0
211;90.53;90.53;90.53;4.369099999999999;0
212;121.05;121.05;121.05;6.247500000000002;0
213;125.24;125.24;125.24;91.28239999999995;0
214;144.0;144.0;144.0;10.76;0
215;96.42;96.42;96.42;27.30359999999996;0
216;122.5;122.5;122.5;2.17;0
217;81.48;81.48;81.48;15.529600000000016;1
218;99.52;99.52;99.52;5.369600000000005;0
219;102.74;102.74;102.74;15.23240000000002;0
220;167.19;167.19;167.19;2.433900000000003;0
221;69.52;69.52;69.52;73.86960000000013;1
222;158.73;158.73;158.73;5.197100000000001;0
223;67.66;67.66;67.66;140.28439999999998;1
224;140.62;140.62;140.62;2.175599999999995;0
225;94.4;94.4;94.4;98.95999999999992;1
226;89.26;89.26;89.26;24.81239999999998;1
227;123.54;123.54;123.54;4.288399999999995;0
228;146.85;146.85;146.85;10.787499999999996;0
229;92.25;92.25;92.25;3.1675;0
230;62.46;62.46;62.46;13.428400000000007;1
231;64.25;64.25;64.25;25.3875;1
232;4.0;4.0;4.0;0.0;0
233;93.69;93.69;93.69;41.13390000000003;1
234;178.27;178.27;178.27;1.0970999999999995;0
235;106.79;106.79;106.79;3.8859;0
236;119.99;119.99;119.99;12.849900000000002;0
237;201.88;201.88;201.88;59.94559999999988;1
238;143.06;143.06;143.06;6.816400000000005;0
239;140.32;140.32;140.32;4.377599999999994;0
240;4.0;4.0;4.0;0.0;0
241;68.7;68.7;68.7;1.8100000000000034;0
242;62.89;62.89;62.89;11.19789999999999;1
243;96.21;96.21;96.21;16.885900000000014;1
244;146.68;146.68;146.68;5.177599999999995;1
245;99.8;99.8;99.8;5.320000000000002;0
246;3.0;3.0;3.0;0.0;0
247;131.27;131.27;131.27;4.017099999999999;0
248;93.07;93.07;93.07;1.0850999999999973;0
249;71.69;71.69;71.69;52.63390000000001;1
250;112.15;112.15;112.15;337.4475;1
251;3.0;3.0;3.0;0.0;0
252;79.38;79.38;79.38;15.735599999999986;0
253;66.55;66.55;66.55;6.647500000000002;0
254;112.31;112.31;112.31;3.9138999999999986;0
255;95.82;95.82;95.82;18.707600000000024;1
256;55.84;55.84;55.84;1.6343999999999987;0
257;78.92;78.92;78.92;4.233600000000009;0
258;4.4;4.4;4.4;7.180000000000003;0
259;97.43;97.43;97.43;4.465100000000001;0
260;78.62;78.62;78.62;122.25560000000003;1
261;78.41;78.41;78.41;13.561899999999987;0
262;68.79;68.79;68.79;14.385899999999996;1
263;56.57;56.57;56.57;309.4851000000003;0
264;112.0;112.0;112.0;21.24;1
265;107.31;107.31;107.31;9.213899999999983;0
266;188.7;188.7;188.7;67.36999999999998;1
267;67.75;67.75;67.75;3.7475;0
268;142.38;142.38;142.38;1.3355999999999995;0
269;79.53;79.53;79.53;11.529099999999996;1
270;129.37;129.37;129.37;33.353099999999976;0
271;140.45;140.45;140.45;44.00749999999998;1
272;75.22;75.22;75.22;2.691599999999997;0
273;105.2;105.2;105.2;2.079999999999996;0
274;101.4;101.4;101.4;6.140000000000002;0
275;100.96;100.96;100.96;2.778400000000002;0
276;150.96;150.96;150.96;8.378400000000022;0
277;74.59;74.59;74.59;98.34189999999995;1
278;128.17;128.17;128.17;2.3610999999999973;0
279;115.9;115.9;115.9;23.35000000000002;1
280;99.17;99.17;99.17;36.78110000000005;1
281;3.09;3.09;3.09;0.26189999999999897;0
282;118.89;118.89;118.89;30.67789999999999;0
283;71.77;71.77;71.77;3.897100000000002;1
284;129.82;129.82;129.82;64.20759999999997;1
285;78.0;78.0;78.0;18.74;1
286;79.55;79.55;79.55;2.0675000000000034;0
287;164.12;164.12;164.12;2.165599999999996;0
288;108.11;108.11;108.11;41.89789999999996;0
289;4.0;4.0;4.0;0.0;0
290;107.48;107.48;107.48;2.1495999999999995;0
291;101.14;101.14;101.14;11.240400000000024;0
292;80.63;80.63;80.63;9.193099999999985;0
293;97.48;97.48;97.48;31.329599999999985;1
294;115.88;115.88;115.88;8.025600000000008;0
295;112.24;112.24;112.24;2.5624000000000016;0
296;115.84;115.84;115.84;236.09439999999992;0
297;4.0;4.0;4.0;0.0;0
298;159.2;159.2;159.2;3.1400000000000006;0
299;95.39;95.39;95.39;15.677900000000015;0
300;165.88;165.88;165.88;1.4255999999999975;0
301;73.34;73.34;73.34;5.4844000000000115;0
302;87.49;87.49;87.49;1.2899000000000018;0
303;95.37;95.37;95.37;1.3530999999999984;0
304;105.1;105.1;105.1;106.3699999999999;0
305;110.5;110.5;110.5;3.29;0
306;89.13;89.13;89.13;248.53310000000016;1
307;91.44;91.44;91.44;9.30639999999998;0
308;56.53;56.53;56.53;4.949099999999983;0
309;84.7;84.7;84.7;5.5299999999999985;1
310;95.4;95.4;95.4;178.4599999999999;1
311;129.64;129.64;129.64;9.070399999999983;0
312;74.37;74.37;74.37;7.593099999999983;1
313;4.0;4.0;4.0;0.0;0
314;127.56;127.56;127.56;2.2064000000000026;0
315;98.8;98.8;98.8;39.599999999999994;1
316;114.58;114.58;114.58;6.283600000000008;0
317;103.44;103.44;103.44;394.44639999999964;1
318;71.98;71.98;71.98;3.6996000000000073;0
319;109.13;109.13;109.13;5.9731;0
320;69.26;69.26;69.26;32.35240000000001;1
321;132.34;132.34;132.34;3.624399999999999;0
322;100.66;100.66;100.66;7.484400000000007;0
323;122.22;122.22;122.22;3.4715999999999925;0
324;74.92;74.92;74.92;256.77360000000004;1
325;101.96;101.96;101.96;29.378400000000024;0
326;105.66;105.66;105.66;7.2243999999999895;0
327;140.28;140.28;140.28;206.00159999999994;1
328;122.34;122.34;122.34;28.68440000000001;0
329;4.0;4.0;4.0;0.0;0
330;74.25;74.25;74.25;1.3075;0
331;109.05;109.05;109.05;31.30750000000001;1
332;4.0;4.0;4.0;0.0;0
333;119.7;119.7;119.7;22.709999999999976;1
334;94.42;94.42;94.42;36.5636;1
335;134.7;134.7;134.7;1.0499999999999983;0
336;134.56;134.56;134.56;43.526399999999995;1
337;83.85;83.85;83.85;14.387500000000003;1
338;80.02;80.02;80.02;95.03960000000002;1
339;122.98;122.98;122.98;5.879599999999994;0
340;65.22;65.22;65.22;6.851600000000005;1
341;93.34;93.34;93.34;1.604399999999999;0
342;91.94;91.94;91.94;257.27639999999997;1
343;85.86;85.86;85.86;2.1203999999999974;0
344;60.14;60.14;60.14;13.380400000000012;0
345;80.99;80.99;80.99;12.069899999999993;1
346;121.98;121.98;121.98;160.77960000000007;1
347;88.28;88.28;88.28;1.1616000000000013;0
348;150.35;150.35;150.35;13.107499999999991;0
349;102.78;102.78;102.78;2.071599999999995;0
350;110.05;110.05;110.05;14.72750000000001;1
351;4.0;4.0;4.0;0.0;0
352;66.59;66.59;66.59;8.721899999999993;1
353;128.14;128.14;128.14;8.540399999999982;0
354;102.12;102.12;102.12;195.34559999999993;1
355;75.74;75.74;75.74;5.092400000000009;1
356;4.0;4.0;4.0;0.0;0
357;55.39;55.39;55.39;24.89790000000004;1
358;56.95;56.95;56.95;6.147500000000011;0
359;117.71;117.71;117.71;2.4259000000000017;0
360;139.58;139.58;139.58;8.043600000000007;0
361;88.51;88.51;88.51;8.109899999999982;0
362;109.95;109.95;109.95;4.187500000000003;0
363;139.05;139.05;139.05;14.367500000000028;1
364;139.66;139.66;139.66;13.924400000000002;0
365;117.07;117.07;117.07;9.525100000000014;0
366;83.72;83.72;83.72;43.56160000000001;1
367;70.46;70.46;70.46;16.348400000000026;0
368;132.48;132.48;132.48;1.8696000000000021;0
369;71.35;71.35;71.35;4.687500000000005;0
370;129.22;129.22;129.22;6.651599999999996;0
371;93.28;93.28;93.28;2.9815999999999887;0
372;77.64;77.64;77.64;45.21039999999999;1
373;21.67;21.67;21.67;276.38110000000006;0
374;106.83;106.83;106.83;16.841100000000033;0
375;60.91;60.91;60.91;14.1419;0
376;127.06;127.06;127.06;149.97640000000013;1
377;95.18;95.18;95.18;6.367600000000005;0
378;60.76;60.76;60.76;32.82240000000003;1
379;4.0;4.0;4.0;0.0;0
380;67.6;67.6;67.6;31.12000000000001;1
381;122.77;122.77;122.77;7.297100000000003;0
382;3.98;3.98;3.98;0.019599999999999954;0
383;101.68;101.68;101.68;5.437599999999994;0
384;103.93;103.93;103.93;3.6050999999999993;0
385;103.14;103.14;103.14;8.78040000000003;0
386;205.95;205.95;205.95;1.9874999999999974;0
387;124.73;124.73;124.73;10.317100000000009;0
388;4.0;4.0;4.0;0.0;0
389;89.05;89.05;89.05;19.847500000000007;1
390;98.14;98.14;98.14;335.4204000000002;1
391;4.0;4.0;4.0;0.0;0
392;136.2;136.2;136.2;3.5200000000000014;0
393;133.28;133.28;133.28;10.781599999999996;0
394;100.23;100.23;100.23;6.097099999999998;0
395;86.38;86.38;86.38;187.63560000000007;1
396;98.58;98.58;98.58;75.7635999999999;1
397;83.21;83.21;83.21;10.065900000000013;0
398;3.0;3.0;3.0;0.0;0
399;111.09;111.09;111.09;74.54189999999993;0
400;115.75;115.75;115.75;277.3475;1
401;91.58;91.58;91.58;53.623599999999996;1
402;85.12;85.12;85.12;3.385600000000012;0
403;83.6;83.6;83.6;5.0200000000000085;1
404;86.18;86.18;86.18;153.4276000000002;1
405;69.83;69.83;69.83;8.3811;1
406;4.0;4.0;4.0;0.0;0
407;107.17;107.17;107.17;7.1411;0
408;105.72;105.72;105.72;59.801600000000036;1
409;76.33;76.33;76.33;6.0211;0
410;86.83;86.83;86.83;29.041099999999993;1
411;106.49;106.49;106.49;2.2698999999999967;0
412;84.93;84.93;84.93;33.32509999999999;1
413;95.71;95.71;95.71;8.785899999999996;1
414;94.39;94.39;94.39;27.73790000000002;1
415;94.16;94.16;94.16;117.61440000000002;1
416;128.77;128.77;128.77;8.857099999999994;0
417;4.0;4.0;4.0;0.0;0
418;89.14;89.14;89.14;13.500400000000013;0
419;99.73;99.73;99.73;214.7971;1
420;184.71;184.71;184.71;33.12589999999999;1
421;4.0;4.0;4.0;0.0;0
422;47.51;47.51;47.51;9.629900000000003;1
423;67.57;67.57;67.57;8.685099999999993;1
424;71.2;71.2;71.2;6.960000000000009;1
425;115.21;115.21;115.21;435.0658999999999;1
426;29.6;29.6;29.6;761.9600000000004;0
427;135.51;135.51;135.51;29.509899999999984;1
428;80.12;80.12;80.12;126.3855999999999;1
429;115.47;115.47;115.47;136.00910000000002;0
430;83.47;83.47;83.47;37.56909999999999;1
431;112.67;112.67;112.67;5.021099999999996;0
432;55.26;55.26;55.26;1.9324000000000017;0
433;74.29;74.29;74.29;13.185899999999977;0
434;97.79;97.79;97.79;25.305899999999966;0
435;113.5;113.5;113.5;88.83;1
436;76.88;76.88;76.88;39.905599999999986;1
437;115.49;115.49;115.49;9.729900000000013;1
438;71.52;71.52;71.52;75.36960000000003;1
439;87.77;87.77;87.77;0.9571000000000055;0
440;128.69;128.69;128.69;19.133899999999986;0
441;74.87;74.87;74.87;77.7131;1
442;96.5;96.5;96.5;19.37;0
443;4.0;4.0;4.0;0.0;0
444;122.85;122.85;122.85;14.647500000000006;0
445;79.44;79.44;79.44;46.10639999999998;1
446;148.57;148.57;148.57;7.805099999999996;0
447;4.0;4.0;4.0;0.0;0
448;213.58;213.58;213.58;7.0036;0
449;109.29;109.29;109.29;6.445900000000003;0
450;60.05;60.05;60.05;36.667500000000004;1
451;115.68;115.68;115.68;16.717600000000026;0
452;211.51;211.51;211.51;2.289900000000003;0
453;4.0;4.0;4.0;0.0;0
454;20.04;20.04;20.04;317.4984;0
455;142.32;142.32;142.32;57.697599999999994;0
456;95.1;95.1;95.1;1.35;0
457;104.7;104.7;104.7;6.489999999999986;0
458;4.0;4.0;4.0;0.0;0
459;118.54;118.54;118.54;10.108399999999993;0
460;89.84;89.84;89.84;8.234400000000015;1
461;108.99;108.99;108.99;8.109899999999989;0
462;100.73;100.73;100.73;2.377100000000005;0
463;63.88;63.88;63.88;20.945600000000002;1
464;130.68;130.68;130.68;32.49760000000004;0
465;70.61;70.61;70.61;3.7978999999999945;0
466;91.57;91.57;91.57;21.285099999999996;0
467;101.11;101.11;101.11;3.2979000000000007;0
468;130.99;130.99;130.99;124.68989999999967;0
469;104.63;104.63;104.63;21.053099999999976;1
470;85.86;85.86;85.86;1.500399999999997;0
471;151.47;151.47;151.47;8.5091;0
472;103.5;103.5;103.5;19.93;0
473;71.58;71.58;71.58;19.26360000000006;0
474;117.82;117.82;117.82;14.867600000000014;0
475;75.07;75.07;75.07;37.26510000000002;1
476;4.0;4.0;4.0;0.0;0
477;4.0;4.0;4.0;0.0;0
478;110.88;110.88;110.88;8.665600000000016;0
479;90.2;90.2;90.2;173.9399999999999;0
480;78.24;78.24;78.24;122.36239999999988;1
481;4.0;4.0;4.0;0.0;0
482;85.1;85.1;85.1;21.770000000000024;1
483;155.77;155.77;155.77;6.257100000000014;0
484;87.28;87.28;87.28;5.241599999999992;0
485;107.75;107.75;107.75;16.9275;0
486;87.15;87.15;87.15;9.587500000000006;0
487;138.84;138.84;138.84;2.3543999999999987;0
488;53.36;53.36;53.36;55.35040000000001;1
489;66.83;66.83;66.83;42.40109999999998;1
490;4.0;4.0;4.0;0.0;0
491;67.07;67.07;67.07;9.245100000000006;1
492;4.0;4.0;4.0;0.0;0
493;102.6;102.6;102.6;30.439999999999994;1
494;144.44;144.44;144.44;2.246400000000004;0
495;109.88;109.88;109.88;10.865600000000017;0
496;96.88;96.88;96.88;31.825599999999966;1
497;91.3;91.3;91.3;5.909999999999994;0
498;130.87;130.87;130.87;7.013099999999998;0
499;4.0;4.0;4.0;0.0;0
